Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power,Day_Night
2017-01-23 06:00:00,-0.6923599364801751,1.0345103311367767,-0.4372161637872289,-0.9172185276697168,-0.8791542775486353,0.8777710858497724,1.0053655423465224,-1.2552669730692874,0.0837,day
2017-01-23 07:00:00,-0.6965750624101962,1.092256108682061,-0.4184433265903998,-0.868079493260812,-0.9915463466639476,0.7807662725941578,0.9481582094927136,-1.2552669730692874,0.0828,day
2017-01-23 08:00:00,-0.6839296846201333,1.0345103311367767,-0.4184433265903998,-0.6670561706789279,-0.8170428709322785,0.5770561647573672,0.7193288780774785,-1.1205085219228137,0.0819,day
2017-01-23 09:00:00,-0.6586389290400075,0.9190187760462082,-0.4137501172911927,-0.5777124717536462,-0.6543701393180105,0.615858090059613,0.690725211650574,-0.8509916196298667,0.081,day
2017-01-23 10:00:00,-0.6375632993899027,0.8035272209556397,-0.4325229544880216,-0.8144732739056428,-1.0566154393096543,0.8777710858497724,0.9100199875901744,-0.9857500707763402,0.0801,day
2017-01-23 11:00:00,-0.62491792159984,0.4570525556839341,-0.4935346753777156,-0.6536546158401356,-1.133515276072763,0.7516648286174734,0.7574670999800176,-0.8779433098591616,0.0792,day
2017-01-23 12:00:00,-0.6122725438097771,0.3993067781386499,-0.4935346753777156,-0.8591451233682839,-1.3050610657750816,0.7225633846407891,0.7097943226018436,-0.904895000088456,0.0783,day
2017-01-23 13:00:00,-0.5996271660197142,0.3415610005933657,-0.4935346753777156,-1.064635630896432,-1.464776111359999,0.7710657912685963,0.7765362109312872,-1.0666051414642246,0.0775,day
2017-01-23 14:00:00,-0.5869817882296513,0.2838152230480814,-0.5029210939761302,-1.3952073169199746,-1.6954756216493243,0.8583701231986495,0.8814163211632701,-1.2283152828399928,0.0766,day
2017-01-23 15:00:00,-0.5827666622996305,0.1683236679575129,-0.5263871404721663,-1.6364353040182356,-1.869979097380993,1.188186488267739,1.1865220963835836,-1.4708804949036451,0.0757,day
2017-01-23 16:00:00,-0.5911969141596723,0.2260694455027971,-0.5170007218737519,-1.6364353040182356,-1.893640585615796,-1.7413588720518218,-1.6738445463068563,-1.659542326508708,0.0748,day
2017-01-23 17:00:00,-0.6417784253199238,0.7457814434103555,-0.4466025823856433,-1.3371339126185415,-1.6304065290036172,-1.4212429883082935,-1.3878078820378124,-1.7403973971965925,0.0739,day
2017-01-24 06:00:00,-0.7345111957803846,1.3809849964084822,-0.4090569079919854,-0.3990250739030825,-0.5833856746136029,1.4695004467090216,1.4630242051769928,-0.7701365489419826,0.0624,day
2017-01-24 07:00:00,-0.8272439662408455,1.3232392188631978,-0.521693931172959,-0.0193143534706346,-0.4828243496156917,-1.935368498563051,-1.9026738777220915,-0.4736679564197408,0.0615,day
2017-01-24 08:00:00,-0.869395225541055,1.2654934413179135,-0.578012442763446,-0.2560751556226315,-0.6898623716702144,-1.886866091935244,-1.8454665448682828,-0.446716266190446,0.0606,day
2017-01-24 09:00:00,-0.8904708551911598,1.2077476637726294,-0.6155581171571037,-0.957423192186094,-1.3050610657750816,-1.915967535911928,-1.8645356558195525,-0.6623297880248039,0.0597,day
2017-01-24 10:00:00,-0.8904708551911598,1.2077476637726294,-0.620251326456311,-0.9082841577771888,-1.3228071819511835,-1.8286632039818749,-1.7691901010632043,-1.1205085219228137,0.0588,day
