File,Bounds,Iterations,Agents,Best Params,Train RMSE,Test RMSE,Test R²
Location3_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",30,20,[6.30134497 0.13463628 0.63333333],0.13503115235724372,0.12488923784139902,0.6276059910783053
Location3_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",35,5,[2.57594867 0.11805484 0.0990135 ],0.1742889856650108,0.1870478854754693,0.16466964999528622
Location3_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",35,10,[6.28571429 0.13607221 0.62857143],0.13603523608392423,0.12516704888942362,0.6259473976301744
Location3_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",35,15,[6.28571429 0.13339717 0.62857143],0.13464870254010855,0.1254985302594627,0.6239635583651928
Location3_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",35,20,[0.93728351 0.13429193 0.12708315],0.1745468505371902,0.186686627290371,0.16789319364709
Location3_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",40,5,[2.75       0.1375     0.01918184],0.17649904400484986,0.188425653073801,0.15231848402903203
Location3_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",40,10,[8.75       0.12982698 0.02826027],0.17490992939555727,0.18774656080405785,0.15841761774449603
Location3_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",40,15,[0.10280447 0.13913426 0.4       ],0.17736092065486417,0.1902833715092816,0.135521233478215
Location3_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",40,20,[6.25       0.13703744 0.625     ],0.13677130706866242,0.12566909546734178,0.622940720580222
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",10,5,[5.00000000e+01 1.43607750e-01 8.31053127e-05],0.16236359642316894,0.13230384846572732,0.6911394912578865
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",10,10,[1.13998185e-01 4.57117715e-05 2.64840140e-01],0.1313346953787172,0.11163703451359852,0.7800955533817209
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",10,15,[40.          0.04888877  0.04260462],0.1289258355611417,0.10327753617392071,0.811795863042058
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",10,20,[2.00000000e+01 2.80964212e-04 5.79657042e-02],0.1294102919240007,0.10817172506724802,0.7935357136041585
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",25,5,[17.41809513  0.02004795  0.05106433],0.13124807653622228,0.10863688299435255,0.7917562284225075
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",25,10,[36.94081735  0.0939405   6.8       ],0.08188055301355038,0.2397553208888244,-0.014270832522510712
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",25,15,[7.06582439e-02 7.92139707e-05 2.86885816e-01],0.13080056857092423,0.11071990803940318,0.7836938532430097
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",25,20,[6.00000000e+01 1.65002309e-01 1.35110529e-04],0.16239021495113604,0.1329770729779026,0.6879882375781903
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",30,5,[3.71162085e-02 7.27579128e-05 6.66666667e-01],0.1313842581484553,0.11048288821136279,0.7846189618455703
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",30,10,[2.60406623 0.06470494 0.16291067],0.1243585618213981,0.09815625416978305,0.8299982542467412
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",30,15,[5.79849579 0.06452008 0.04613047],0.13162568635500893,0.10198123493243885,0.8164907494552274
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",30,20,[6.66666667e+00 1.31642932e-04 7.68225187e-02],0.1301885236099417,0.10812503374800089,0.7937139119156982
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,5,[1.16939251e+01 5.02862618e-03 5.45748184e-02],0.13028750918844867,0.10809547801652902,0.7938266721659877
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,10,[1.31306382 0.00192592 0.13074929],0.13026669885158534,0.10862212531728709,0.7918128019454127
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,15,[17.14285714  0.03093755  0.06247051],0.12891015197522496,0.10572437634104336,0.802772399050945
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,20,[31.42857143  0.05406355  0.03233465],0.1307564306288023,0.1030108767290428,0.8127664830365269
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",40,5,[15.          0.04814621  0.06324042],0.12890029429073388,0.10393843976480195,0.8093794076899742
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",40,10,[1.33134824 0.00158463 0.13312296],0.13030158888903576,0.10872199998673052,0.791429782618276
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",40,15,[8.02654845e-02 8.41147753e-05 3.02586489e-01],0.13070389552201392,0.11120514214125109,0.7817937593154896
Location3_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",40,20,[0.82102267 0.00380263 0.15205465],0.12989438774298157,0.10918681150715624,0.789642599293205
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",10,5,[6.45022996e+01 5.93956783e-02 1.35986285e+01],0.05539076877633116,0.23053677504617132,0.062226717730648695
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",10,10,[1.70736321e-01 2.15558771e-05 4.29908442e-02],0.1522189341254241,0.11202313492742284,0.7785718292530127
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",10,15,[2.94503363e+01 2.48329348e-06 4.97551672e-02],0.12944826888821798,0.10831155543683631,0.7930015881266204
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",10,20,[7.00000000e+02 1.55675295e-01 1.42409276e-05],0.16144484188724942,0.13117140871910327,0.6964041759893846
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",25,5,[1.60000000e+02 4.56280209e-06 4.56280209e-06],0.1834711300568111,0.15687126804560406,0.5657855796507845
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",25,10,[80.          0.09535925  7.04020781],0.08277096291825224,0.2348134845722255,0.027110547742424274
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",25,15,[3.90404832e+02 1.65219854e-01 2.13755752e-05],0.16238581069006416,0.13294452697235584,0.6881409480213103
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",25,20,[1.20000000e+02 5.93967280e-02 1.94330344e-02],0.13024445365620338,0.10147760679256047,0.8182987725928068
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",30,5,[100.93225818   0.13772384   4.36449042],0.11205312733392327,0.21321908591565913,0.19782415124000097
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",30,10,[4.74819922e+02 1.65649796e-01 1.62505123e-05],0.1626015683333174,0.13335199870026607,0.6862263376400095
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",30,15,[7.91533332e+01 9.25887297e-06 9.25887297e-06],0.18346731869084335,0.15686723030874622,0.5658079320041194
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",30,20,[1.66666667e+02 5.97429345e-02 1.67579105e-02],0.13087774183008669,0.10177914866138588,0.8172173136433043
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",35,5,[0.28544478 0.00143171 0.20607805],0.13145352851874373,0.11211267036733716,0.7782177311177132
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",35,10,[8.78490988e-02 9.75629282e-06 2.91514572e-01],0.13097468134544069,0.11157320896306884,0.7803469307173752
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",35,15,[5.71428571e+02 1.63581809e-01 1.55756861e-05],0.1620856597302793,0.13237316573718833,0.6908157670967818
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",35,20,[1.16211946e+00 8.28402640e-06 1.43783130e-01],0.1300514321180211,0.10865404259359498,0.7916904374723108
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",40,5,[1.15677627 0.01939574 0.13581823],0.13082191999193174,0.10725663930174144,0.7970141343452402
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",40,10,[1.08065433e+01 7.44271893e-04 7.01894267e-02],0.12974816868442168,0.10819251291559426,0.7934563516327493
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",40,15,[3.94198747e+02 1.62771965e-01 2.33429001e-05],0.16195855922228652,0.13213881754749163,0.6919095330057898
Location3_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",40,20,[4.70662767e+02 1.44419107e-01 1.09174546e-05],0.16205859036960435,0.13188039039270869,0.6931134349009209
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",10,5,[1.26491871 0.06352927 0.10526941],0.13037956591471614,0.1016607385435103,0.8176423659212104
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",10,10,[0.96279048 0.06671003 0.09651196],0.13102772095008552,0.10186817687983465,0.8168974065853288
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",10,15,[2.         0.0628636  0.08801743],0.12974666356402342,0.10065882373463732,0.8212190954538188
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",10,20,[0.06013342 0.0414801  0.27054881],0.13178258351376182,0.10633499583362475,0.8004876128696423
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",25,5,[0.12282322 0.09275807 0.32      ],0.1305770919099412,0.10538380491599525,0.8040410165536165
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",25,10,[1.60000000e+00 1.24220216e-03 1.29896207e-01],0.13041442364876163,0.10836623474592978,0.7927925358775597
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",25,15,[0.88105788 0.06266437 0.12128161],0.13082410019552393,0.10272290663169088,0.8138118540027963
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",25,20,[1.2  0.06 0.12],0.13016654251629117,0.10159804252279553,0.817867223081763
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",30,5,[1.33333333 0.05654066 0.10519153],0.13056195566758114,0.10221041991600892,0.8156650127771398
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",30,10,[0.11902355 0.09036667 0.3       ],0.1309868492630683,0.10510308033774611,0.8050836290063006
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",30,15,[2.66666667 0.06170229 0.07524513],0.129738347493137,0.1008802643540933,0.8204316254767275
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",30,20,[1.41259236 0.06219466 0.09601696],0.13052771137967897,0.10226429973185286,0.8154706186446556
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",35,5,[3.7510724  0.06270727 0.05858773],0.13165348012014358,0.10236154753101999,0.8151194969206063
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",35,10,[1.42857143e+00 9.61154649e-04 1.28081166e-01],0.1305063027883784,0.10862766188803286,0.7917915784143379
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",35,15,[0.12157552 0.09039986 0.28569081],0.1310490981572261,0.10498299199578302,0.80552878839623
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",35,20,[0.10648463 0.02341107 0.24943657],0.1317178225809448,0.10842709024923919,0.7925597464818036
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",40,5,[0.07638969 0.02327652 0.425     ],0.13045630560340818,0.1089874939451152,0.7904099017639679
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",40,10,[3.86764821 0.05477089 0.05791634],0.13104248016695924,0.10298890147078667,0.8128463593786663
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",40,15,[1.29687365e+00 8.24531018e-04 1.31517819e-01],0.1304414580787587,0.10878958028274749,0.791170412523021
Location3_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",40,20,[0.09169115 0.0882433  0.18583218],0.13439703453769125,0.10513004927794821,0.8049835869836092
Location3_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",10,5,[33.07770638  0.08685578  3.47192878],0.07295641432890522,0.2156775601607716,-1.0153977500240439
Location3_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",10,10,[29.09931294  0.0842643   3.95237132],0.07185243466776771,0.20657725418311312,-0.8489103197205186
Location3_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",10,15,[50.          0.06751746  4.33409187],0.06416305337628792,0.2435190360761121,-1.5693110075466148
Location3_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",10,20,[29.29583708  0.06031671  5.        ],0.06120650225764721,0.23502259472768508,-1.3931508725101414
Location3_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",25,5,[1.06902134e-03 1.06902134e-05 1.06902134e-05],0.1627154831276839,0.17120863344688575,-0.2699954562020528
Location3_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",25,10,[36.          0.08720025  3.49474038],0.07308255073138407,0.21486591273486882,-1.0002574224789518
Location3_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",25,15,[32.          0.12186426  1.26784817],0.09870528444498736,0.21214394276417772,-0.9498990049954714
Location3_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",25,20,[40.          0.08107405  4.        ],0.06991114256706392,0.21442301414155737,-0.9920197440837306
Location3_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",30,5,[8.20076324 0.11023264 2.07852567],0.0920265424823601,0.1908421713786231,-0.5779729131177003
Location3_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",30,10,[3.57241421 0.06513736 7.33333333],0.06424879688805575,0.19046240487434246,-0.5716989852685932
Location3_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",30,15,[36.66666667  0.06993778  3.66666667],0.06607672997525117,0.24862697508609785,-1.6782267153196844
Location3_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",30,20,[9.67406667 0.12169419 1.66666667],0.09975074007364824,0.1941033464032129,-0.6323635595340518
Location3_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,5,[11.31064172  0.0685377   5.14285714],0.06498673527949718,0.20764526765257307,-0.8680776348777479
Location3_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,10,[20.          0.09596537  1.87198054],0.08160484201014119,0.21945031545895816,-1.086523423153226
Location3_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,15,[2.14698375e+01 1.02358061e-01 9.13739343e-05],0.150235623540934,0.15008081316810176,0.024109267534822565
Location3_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,20,[70.02985147  0.14625812  0.46941457],0.10791514071035675,0.24463620537425337,-1.5929390528163991
Location3_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",40,5,[8.49160843 0.15       0.96792085],0.11379512565491812,0.19670761914869261,-0.6764600526275872
