File,Bounds,Iterations,Agents,Best Params,Train RMSE,Test RMSE,Test R²
Location2_daytime_week1.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,5,[2.94269123 0.00755036 0.22008666],0.06781102414560729,0.044473767929132144,0.9174057277876231
Location2_daytime_week1.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,10,[7.01791384 0.07365035 0.24821684],0.06462628234995287,0.052589916863810614,0.8845092908189455
Location2_daytime_week1.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,15,[3.21990504e+00 7.75811127e-05 5.83642379e-02],0.07895790244714239,0.06774950410911795,0.8083299213104636
Location2_daytime_week1.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,20,[7.42857143e+01 8.85368352e-02 5.10431270e-02],0.07045045471430617,0.06087981220618026,0.8452293210116354
Location2_daytime_week1.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",40,5,[7.5        0.075      0.43188814],0.06449078562566142,0.05552873274549857,0.8712409972929931
Location2_daytime_week1.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",40,10,[15.          0.10479884  0.66001886],0.07025424271864153,0.07038537328684301,0.7931255216121683
Location2_daytime_week1.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",40,15,[8.58383472e+01 7.34064293e-02 7.91536446e-02],0.06381949143202606,0.04791992764167592,0.9041097641398923
Location2_daytime_week1.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",40,20,[0.59752646 0.05352053 0.45335373],0.06303937689822328,0.04856053231721528,0.901528861932917
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",10,5,[1.89025495e+02 9.61831442e-06 9.61831442e-06],0.08866967357815242,0.08839930627457182,0.67368292959667
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",10,10,[1.82432866e+02 1.02493770e-05 1.02493770e-05],0.08875927848624533,0.088452943323115,0.6732868180153322
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",10,15,[1.58595784e+02 1.15158621e-05 1.16977643e-05],0.08867595630907224,0.08840323894940953,0.6736538948105063
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",10,20,[2.69044562e+02 8.28665957e-06 6.91723876e-06],0.08867888995649065,0.08840690315623714,0.6736268409508688
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",25,5,[1.90487271e+02 9.70754472e-06 9.70754472e-06],0.08867440200165919,0.08840233303136498,0.6736605832828781
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",25,10,[ 2.44594639  0.02889938 10.95102107],0.028187555107303138,0.08947586374685876,0.665686527441152
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",25,15,[2.18982875e+02 8.39526675e-06 8.39526675e-06],0.08867238961812238,0.0884017516759174,0.673664875445027
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",25,20,[4.40000000e+02 9.74228312e-02 1.84075829e+00],0.0709428106771199,0.06321694673811379,0.8331181473624304
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",30,5,[10.04326727  0.02800259 10.        ],0.02619297259884182,0.085861930099202,0.6921470119453488
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",30,10,[3.61402777e+00 2.32750165e-04 2.01746740e-01],0.07010237919052226,0.04331703753996396,0.9216462882385464
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",30,15,[1.05654637e+02 4.18611166e-03 1.57593494e+01],0.004235611747144304,0.09118971239696955,0.6527567825320452
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",30,20,[2.00052319e+02 9.21214209e-06 9.20598926e-06],0.08867313283414738,0.08840042858413505,0.6736746437602986
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",35,5,[3.18523335e+00 6.49271095e-06 2.12822542e-01],0.06949119052090737,0.04287340097591053,0.9232430072746753
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",35,10,[4.28571429e+02 1.06218174e-01 6.41901725e-01],0.07071045629649356,0.07036546770525225,0.7932425167865842
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",35,15,[2.19334877e+02 1.30577051e-04 1.60129511e-02],0.0779331843224145,0.0620939710071764,0.8389944122023612
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",35,20,[1.85389585e+02 9.92863730e-06 9.92863730e-06],0.08867258255662895,0.08840165178405579,0.6736656129463561
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",40,5,[8.07749927 0.0591078  0.32342745],0.061372190964173394,0.0404697206841848,0.9316084425896044
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",40,10,[3.83032184e+00 1.10983018e-05 1.00000000e+01],0.015404697157027213,0.08904641681643242,0.6688879574291575
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",40,15,[9.79071274e-01 5.40738384e-05 7.39061524e-02],0.08107405533750588,0.07315110148513913,0.7765482194700666
Location2_daytime_week1.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",40,20,[1.58468395e+00 8.72658673e-06 7.01420432e-02],0.07973631144229608,0.06981759807916046,0.7964496341801373
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",10,5,[2.94290872 0.07545627 0.25022675],0.06491539209143035,0.051992502948400944,0.8871183029605967
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",10,10,[3.         0.07095366 0.3       ],0.0640323562696886,0.048955926978143376,0.8999187695163394
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",10,15,[5.02440018 0.07293671 0.24004074],0.06427525808266843,0.05077265769993253,0.8923530141297892
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",10,20,[2.23801307 0.05798716 0.33993309],0.06208876843346911,0.042334404323645006,0.9251608258764757
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",25,5,[2.87085625 0.07293493 0.29121612],0.06448356956509203,0.050933105961917274,0.8916715819138176
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",25,10,[2.12676941 0.08090155 0.28      ],0.06539684686017445,0.0554745145407859,0.871492314888814
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",25,15,[4.06486497 0.07546617 0.25374674],0.06480129571726469,0.052226812698771705,0.8860985836162767
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",25,20,[3.6        0.06378912 0.28054677],0.06268078581635875,0.04320211522472887,0.9220614895383039
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",30,5,[2.64514677 0.06299661 0.28987446],0.06267953317837262,0.043893123991122864,0.9195483300345934
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",30,10,[2.3790457  0.06276256 0.35392374],0.06267942972817855,0.043026391618291124,0.9226942262793496
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",30,15,[0.88620825 0.05562762 0.43333333],0.06252271855587009,0.044721029279175345,0.9164847740002586
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",30,20,[2.        0.0913799 0.2      ],0.06806916839387384,0.061642307984663365,0.8413281586391868
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",35,5,[6.28571429 0.07374992 0.27793042],0.06477695814777867,0.05304513565400766,0.8825012602845355
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",35,10,[2.19143121 0.0617424  0.32134988],0.06260861452810196,0.04355312619715333,0.9207898661858318
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",35,15,[1.58494788 0.05581774 0.34285714],0.062208635040673435,0.043954055584495895,0.9193248120682556
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",35,20,[2.26089597 0.0811441  0.25714286],0.06558604718002167,0.05616484761788854,0.868274077254909
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",40,5,[5.         0.12027086 0.00547294],0.08387992697029237,0.08630992454593003,0.6889261147147936
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",40,10,[3.90016685 0.08087017 0.20483864],0.06508259703624239,0.054560918805808795,0.8756901821442914
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",40,15,[5.42657569 0.09506691 0.18431985],0.06787684596249147,0.06435446554902499,0.8270584068092861
Location2_daytime_week1.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",40,20,[1.75119873 0.05627158 0.325     ],0.062179424274583214,0.04389297852862417,0.9195488632698923
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",10,5,[17.48458546  0.04901891  0.1067318 ],0.06143550319660799,0.07111892143044148,0.8983528013541566
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",10,10,[4.86027733 0.00955365 0.48136288],0.05417750494042585,0.06506870344707999,0.9149117881130566
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",10,15,[22.9520633   0.04904793  0.09403278],0.061452538786387303,0.07177514210668479,0.8964683315297616
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",10,20,[2.00000000e+01 1.64665189e-04 1.35533285e-01],0.06047831770221382,0.06680464248513071,0.9103111657511105
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",25,5,[24.          0.04517127  0.11409669],0.05945697644234468,0.07282464507597745,0.8934184960224161
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",25,10,[0.44945586 0.0011646  0.65868364],0.06086113349629489,0.07102577743310011,0.8986188803731919
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",25,15,[0.19887763 0.00133685 1.02856467],0.061877497982169995,0.078824814250122,0.8751320439265194
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",25,20,[4.61600902 0.0251275  0.26079224],0.05712351651647811,0.060490279011641265,0.9264646326488153
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",30,5,[0.22581235 0.00700148 0.66666667],0.06390643810781528,0.06980233609462029,0.9020814427298361
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",30,10,[6.7441682  0.01842827 0.28471385],0.05668579927849561,0.06153999121296874,0.9238903104058707
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",30,15,[6.66666667e+00 1.66870791e-04 1.70705235e-01],0.06085064907906724,0.06601680169203226,0.9124141293389082
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",30,20,[1.00000000e+01 1.13105862e-04 1.56106209e-01],0.06049315525781791,0.06628857805497071,0.9116915021848806
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,5,[3.39783766e+01 9.19691011e-03 1.04093575e-01],0.05970446755714694,0.06969478484703333,0.9023829555534619
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,10,[5.71428571 0.02546682 0.25303086],0.05687549016265693,0.06055034597240505,0.926318518623053
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,15,[2.26457996e+00 8.26835338e-05 3.01435455e-01],0.060737195490159046,0.06613488420800197,0.9121005240366425
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,20,[3.91658397e+00 9.39727764e-05 2.26005094e-01],0.060738370199352625,0.06603509361576824,0.9123655860595564
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",40,5,[15.          0.04282819  0.13939535],0.05903143946676795,0.07229901137036308,0.89495151139214
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",40,10,[4.15948468 0.00706654 0.23021555],0.05941746870624803,0.06366722858048494,0.9185376410576244
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",40,15,[4.98826065e+00 1.32355962e-04 2.01493501e-01],0.06066075273671419,0.06587042008277363,0.9128021137962368
Location2_daytime_week2.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",40,20,[15.          0.04290398  0.13723293],0.05916765680001131,0.0730038162175158,0.8928934039700731
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",10,5,[1.63385756e+01 4.40110443e-03 1.15043464e+00],0.04171533088167542,0.09005726559003777,0.8370093830686207
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",10,10,[1.47579653e+00 1.99111699e-04 3.68929750e-01],0.06108510291764063,0.06661877217026052,0.9108095532918062
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",10,15,[2.00000000e+02 6.31510883e-02 2.76655111e+00],0.04967127222051219,0.09659749420491295,0.8124760198026899
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",10,20,[2.00000000e+02 6.16786542e-02 2.87101463e+00],0.0492034715944019,0.09774956973751782,0.8079763149496447
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",25,5,[1.20000000e+02 1.11550129e-02 1.11550129e-02],0.07885825151821749,0.07625723166543096,0.8831342740058126
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",25,10,[9.35281989e+00 1.47396190e-03 1.57751400e-01],0.06058715900712564,0.06604901476408061,0.9123286329729257
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",25,15,[8.00000000e+01 4.25603303e-02 8.87725754e-02],0.059392288099490036,0.08287175681411146,0.8619812206395577
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",25,20,[2.78475764e+01 1.81004343e-03 1.22313518e-01],0.06047435373531736,0.06738856358221787,0.9087364223887195
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",30,5,[1.56999367e+01 7.62495556e-03 1.76389629e-01],0.05933332682576629,0.0639675649912368,0.9177672660987723
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",30,10,[1.48300704e+02 3.48694103e-02 1.02289287e-01],0.05847243577534351,0.0725392230460755,0.8942523097720766
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",30,15,[6.66666667e+01 2.62418342e-02 1.31636787e-01],0.05783338483557211,0.05988430315300476,0.9279305693105742
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",30,20,[1.00000000e+02 3.41148940e-02 1.18973511e-01],0.058071145679195316,0.06684153597715195,0.9102120753926363
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",35,5,[0.79744743 0.00399385 0.57656614],0.05873877128461129,0.06733030423463421,0.9088941541424924
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",35,10,[8.0000000e+02 1.7750858e-04 1.7750858e-04],0.09953301750016348,0.10891644249222046,0.7615968517386545
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",35,15,[6.81059256 0.00750427 0.18650868],0.059869635136511494,0.06444461962105366,0.9165361487810715
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",35,20,[2.07499811e+00 1.98260445e-03 3.16364958e-01],0.060625275995011635,0.06568844811935841,0.913283229685975
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",40,5,[9.70573749e-04 3.21618469e-01 9.70573749e-06],0.2056922136204185,0.22344318581497027,-0.003365861658554792
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",40,10,[2.33289307e+01 8.44604871e-06 1.27817386e-01],0.060510377004818997,0.06716675263826109,0.9093362257872651
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",40,15,[2.25000000e+02 5.52598624e-02 5.24729765e-02],0.062074644175191394,0.06703608458295934,0.9096886422729351
Location2_daytime_week2.csv,"([0.001, 1e-05, 1e-05], [1000.0, 1.5, 100.0])",40,20,[5.00000000e+01 1.86307427e-03 9.85054770e-02],0.060581407195716495,0.06951077981774025,0.9028977233627061
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",10,5,[1.89100569 0.04187185 0.4       ],0.05738311303205609,0.06218937223891373,0.9222755895135231
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",10,10,[2.3956788  0.03696486 0.3       ],0.058572434501028586,0.061152783144188406,0.9248450577887419
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",10,15,[3.         0.07625496 0.23962647],0.06513166379731368,0.06737711482843939,0.9087674295928349
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",10,20,[1.83407994 0.03061833 0.38508495],0.0568268804083779,0.061063597468945977,0.925064110994775
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",25,5,[2.65024337e+00 1.06028272e-03 2.80000000e-01],0.06080005707747061,0.06587832770975259,0.9127811766367374
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",25,10,[5.52068271 0.03758664 0.20482286],0.0585879010732525,0.06636881420750804,0.911477594374553
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",25,15,[2.48613490e+00 8.87202400e-04 2.88111092e-01],0.0607948842595504,0.06591740968386472,0.9126776617174234
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",25,20,[6.32759983 0.04698776 0.17799145],0.06077401766408585,0.07004034420299446,0.9014125498348228
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",30,5,[1.78730837 0.03704855 0.36247035],0.05804382880614527,0.06102673126945362,0.9251545664415158
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",30,10,[5.09680970e+00 8.31720791e-04 2.04554997e-01],0.06051297746911284,0.06574365031170311,0.9131374211804117
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",30,15,[2.15030799e+00 1.36856162e-03 3.13523664e-01],0.060584323303882893,0.06578778624353343,0.9130207544694595
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",30,20,[3.59097918 0.02978345 0.28079583],0.05695900655433916,0.060115828667301294,0.9273722204018909
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",35,5,[0.55636696 0.02702354 0.45714286],0.06226840691940087,0.06211474403315963,0.9224620185699518
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",35,10,[2.65959533 0.0316943  0.27041359],0.05832655374213806,0.06153877720348515,0.9238933132328704
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",35,15,[5.92683761 0.03442187 0.23308755],0.057761368410599194,0.06180826305353178,0.923225292732536
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",35,20,[2.2192761  0.03621047 0.32896205],0.058228412071050735,0.060621465285015275,0.9261453320410838
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",40,5,[0.2841042  0.03431395 0.525     ],0.06545274907289726,0.06286210850826239,0.9205849198030184
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",40,10,[8.25       0.09919918 0.07331559],0.071406421292013,0.07180123939009463,0.896393030069779
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",40,15,[2.75000000e+00 1.56063151e-03 2.75000000e-01],0.060818188110641686,0.06567988465971096,0.9133058378364322
Location2_daytime_week2.csv,"([0.1, 0.001, 0.001], [10.0, 0.5, 1.0])",40,20,[1.91611525 0.03529448 0.36111781],0.05771679745555653,0.06063494709268208,0.9261124788217853
Location2_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",10,5,[3.46492028 0.01048262 0.25932998],0.0945029158332831,0.11126719113523648,0.665681995719404
Location2_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",10,10,[4.35027379 0.01934406 0.22616427],0.09533749836163896,0.11320060115040324,0.653962645974429
Location2_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",10,15,[40.          0.14340603  4.        ],0.1123293504881471,0.11404624354980486,0.6487733298525364
Location2_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",10,20,[2.43281792 0.02607613 0.26232464],0.0954512206950895,0.11212411074213148,0.6605126943145331
Location2_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",25,5,[1.62275679e+01 1.37869833e-04 1.37869833e-04],0.13224409393514136,0.1277851543940368,0.5590530730774033
Location2_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",25,10,[0.32558881 0.00099075 0.87796427],0.09595758790622479,0.1038124863624049,0.7089787500722622
Location2_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",25,15,[12.          0.01551626  0.20288345],0.09421827064442434,0.11396317761794313,0.649284777575898
Location2_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",25,20,[8.02145374e-01 7.48657514e-05 4.76554993e-01],0.09503817623435437,0.10877779593940294,0.680474130062434
Location2_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",30,5,[1.66666667e+01 4.18236160e-03 1.38285916e-01],0.0951477230346029,0.11285846530182421,0.6560512015078199
Location2_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",30,10,[6.66666667 0.06666667 0.13872962],0.10303577584950471,0.1066863661079102,0.6926428209521294
Location2_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",30,15,[9.97626184e-01 1.21100338e-04 4.31233912e-01],0.09532142375644945,0.10970699557808265,0.6749919188941562
Location2_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",30,20,[0.18564974 0.03060304 1.66666667],0.09397635709886693,0.09875329630394479,0.7366527921785311
Location2_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,5,[0.88159533 0.00524407 0.49321637],0.0949429942556755,0.10823941244770556,0.6836292176752371
Location2_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,10,[3.45568303e+00 9.48709851e-05 2.79870349e-01],0.0954305562129558,0.11183373599761155,0.6622687999644938
Location2_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,15,[3.58933152 0.00679459 0.26439435],0.09497210751551631,0.11201269428036223,0.6611870484973833
Location2_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",35,20,[6.60096803e-01 9.61508393e-05 5.57032801e-01],0.09511366510828032,0.10738514578771775,0.6886033484147431
Location2_daytime_week3.csv,"([0.01, 0.0001, 0.0001], [100.0, 1.0, 10.0])",40,5,[5.         0.05       0.16446937],0.09921565251332394,0.1078638729444933,0.6858207229134774
